,symbol,company_name,company_description,exchange,website,exchange_short_name,industry,country,sector,ipo_date,min_date,max_date,date_count,news_page,reports_page
223,ADB.BK,Applied DB Public Company Limited,"Applied DB Public Company Limited manufactures and distributes plastic compounds, adhesives, and sealants in Thailand, Nigeria, Kenya, Singapore, the Philippines, Bangladesh, Myanmar, Vietnam, and internationally. It operates through three segments: Plastic Compound, Adhesive, and Sealant & DIY. The company's plastic compound products include PVC and non-PVC compounds, such as soft PVC, rigid PVC, pharmaceutical grade, and thermoplastic elastomer compounds. Its adhesive products comprise contact, grafted, PU, vinyl, and epoxy adhesives, as well as thinners, primers, and hardeners. The company's sealant products include acetic silicone, neutral silicone, acrylic, super nail construction, and PU sealants, as well as water-based construction adhesives. It also offers DIY products comprising super glues, RTV gasket makers, household adhesives and sealants, epoxy adhesives and putties, and specialist products. The company provides its products to wire and cable, real estate and construction, and shoes and leather industries, as well as household end-users. Applied DB Public Company Limited was founded in 2005 and is headquartered in Mueang Samut Prakan, Thailand.",Stock Exchange of Thailand,https://www.adb.co.th,SET,Specialty Chemicals,TH,Basic Materials,2017-11-09,2023-02-15,2023-11-06,176,https://www.adb.co.th/category/news/,
224,002023.SZ,"Sichuan Haite High-tech Co., Ltd.","Sichuan Haite High-tech Co., Ltd. provides aircraft airborne equipment maintenance services in China. It is also involved in aviation technology research and development, aviation product manufacturing, aviation training, aviation material maintenance, microelectronics, gas turbine engineering, and leasing activities. The company was founded in 1991 is based in Chengdu, China.",Shenzhen Stock Exchange,https://www.schtgx.com,SHZ,Aerospace & Defense,CN,Industrials,2004-07-21,2004-07-21,2023-11-06,4644,,
225,3847.T,Pacific Systems Corporation,"Pacific Systems Corporation engages in system sales, system operation/management, software development, and equipment sales businesses in Japan. It offers image processing-related systems, sales support systems, CRM packages, conferencing system solutions, mine/crushed industry solutions, gift certificate management systems, agricultural production support systems, photogrammetric services (digital camera/drone), and raw con-related systems, as well as superior approval mail products for IBM Notes. The company also provides system integration, ERP, groupware, and ASTERIA warp solutions to the manufacturing, distribution, financial, and other industries. In addition, it offers number system security measure and privacy mark acquisition support services; Ekomuie, a power monitoring system; and PARCS, a suite of applications for catalogs, as well as sells personal computers, servers, and peripheral equipment. The company was founded in 1980 and is headquartered in Saitama, Japan. Pacific Systems Corporation is a subsidiary of Taiheiyo Cement Corporation.",Tokyo Stock Exchange,https://www.pacific-systems.co.jp,JPX,Information Technology Services,JP,Technology,2007-04-19,2007-04-19,2023-11-01,3679,https://www.pacific-systems.co.jp/news/,
226,003033.SZ,"Qingdao CHOHO Industrial Co., Ltd","Qingdao Choho Industrial Co., Ltd. develops, manufactures, and sells automobile chains worldwide. The company offers motorcycle, automotive, king, garage, agricultural, and industrial chains; and PTO driveline shafts for use in heavy torque and agricultural machinery, such as round balers, hayrakes, and rotary cutters and tillers. It offers its products under the CHOHO brand. The company was founded in 1987 and is based in Qingdao, China.",Shenzhen Stock Exchange,https://chohogroup.com,SHZ,Auto Parts,CN,Consumer Cyclical,2021-01-11,2021-01-11,2023-11-06,705,https://chohogroup.com/news.jhtml,
227,FEG.AX,Far East Gold Limited,"Far East Gold Ltd engages in acquiring, exploring, evaluating, and developing mineral resource projects in Australia and Indonesia. It explores for gold and copper deposits. The company's project portfolio is the Trenggalek copper gold project covering an area of 12,813 ha located in East Java; the Wonogiri copper gold project covering an area of 3,928 ha located in Central Java, Indonesia; and the Woyla copper gold project covering an area of 24,260 ha located in Aceh, Indonesia. In addition, it holds interests in the Hill212 gold project covering an area of 1,920 ha; and the Blue Grass Creek gold project covering an area of 2,240 ha located in Drummond Basin, Queensland. The company also holds interest in the Mount Clark West copper gold project covering an area of 1,912 ha located in Connors Arc, Queensland. Far East Gold Ltd was incorporated in 2020 and is headquartered in Brisbane, Australia.",Australian Securities Exchange,https://www.fareast.gold,ASX,Other Precious Metals & Mining,AU,Basic Materials,2022-03-27,2023-03-01,2023-11-06,175,https://www.fareast.gold/media,
228,AN1.AX,Anagenics Limited,"Anagenics Limited operates as a health and beauty-tech company in Australia, New Zealand, Japan, and internationally. The company develops and sales FGF5 inhibitor hair health and hair growth products under the evolis, evolis Professional, Lexilis Hybrid, Jo-Ju RED, and Lexilis BLACK brands. It markets its products through various channels, including e-commerce, television shopping, wholesale pharmacy and salons, and cross border export markets. The company was formerly known as Cellmid Limited and changed its name to Anagenics Limited in December 2021. Anagenics Limited was incorporated in 2004 and is based in Sydney, Australia.",Australian Securities Exchange,https://anagenics.com,ASX,Household & Personal Products,AU,Consumer Defensive,2005-12-07,2023-03-02,2023-11-06,163,,
229,EP.BK,Eastern Power Group Public Company Limited,"Eastern Power Group Public Company Limited engages in the solar power generation business. It also involved in the maintenance and installation service contract in solar power project. The company was formerly known as Eastern Printing Public Company Limited and changed its name to Eastern Power Group Public Company Limited in April 2020. Eastern Power Group Public Company Limited was incorporated in 1993 and is headquartered in Bangkok, Thailand.",Stock Exchange of Thailand,https://epgroup.co.th,SET,Utilities—Renewable,TH,Utilities,2006-05-18,2023-02-15,2023-11-06,176,,
230,NESRW,National Energy Services Reunited Corp,,NASDAQ Capital Market,,NASDAQ,Unknown,US,Unknown,2017-06-05,2017-06-05,2023-11-02,1031,,
231,GME,GameStop Corp.,"GameStop Corp., a specialty retailer, provides games and entertainment products through its e-commerce properties and various stores in the United States, Canada, Australia, and Europe. The company sells new and pre-owned gaming platforms; accessories, such as controllers, gaming headsets, virtual reality products, and memory cards; new and pre-owned gaming software; and in-game digital currency, digital downloadable content, and full-game downloads. It also sells collectibles comprising licensed merchandise primarily related to the gaming, television, and movie industries, as well as pop culture themes. As of January 29, 2022, the company operated 4,573 stores and ecommerce sites under the GameStop, EB Games, and Micromania brands; and 50 pop culture themed stores that sell collectibles, apparel, gadgets, electronics, toys, and other retail products under the Zing Pop Culture brand, as well as offers Game Informer, a print and digital video game publication featuring reviews of new releases, previews of the big titles on the horizon, and coverage of the latest developments in the gaming industry. The company was formerly known as GSC Holdings Corp. GameStop Corp. was founded in 1996 and is headquartered in Grapevine, Texas.",New York Stock Exchange,https://www.gamestop.com,NYSE,Specialty Retail,US,Consumer Cyclical,2002-02-13,2002-02-13,2023-11-06,5444,,
232,BVA.V,Bravada Gold Corporation,"Bravada Gold Corporation engages in the acquisition, exploration, and development of precious metal properties in the United States and Canada. The company explores for gold, silver, and other metals. It holds 10 exploration and development properties with 810 claims covering an area of approximately 6,500 hectares. The company also owns the Drayton project, an Archaean gold property located in Ontario, Canada. Bravada Gold Corporation was incorporated in 2009 and is based in Vancouver, Canada.",TSX Venture Exchange,https://www.bravadagold.com,TSX,Other Industrial Metals & Mining,CA,Basic Materials,2010-05-05,2010-05-05,2023-11-03,3382,https://bravadagold.com/investors/media/,
